+AEA-dtptraffic Gangotri alaknanda market red light ...both red and green on at same time for pedestrians.. multiple complaints..no outcome pic.twitter.com/Sfeb5T4ImX,A
+AEA-dtptraffic DL3CBW0674/Janpath Road/16May17/Ard 9AM..Red Polo jump the stop line/zebra crossing. pic.twitter.com/UHJYYdgubf,A
+AEA-dtptraffic my +AEA-Uber+AF8-India driver was stopped n issued challan 4 Nt wearing seat belt evn though he was wearing 1. Wonder y? +AEA-rajnathsingh pic.twitter.com/0TiiPWVOhX,A
+AEA-dtptraffic Massive traffic jam through madhuban chowk to mangol Puri elevated corridor and peera garhi flyover. Please help,A
+ACI-Shivalik road +ACM-MalviyaNagar jammed by Students, too much traffic +ACM-Avoid that road +ACM-Delhi +AEA-dtptraffic +AEA-SoDelhi+ACI-,A
+AEA-dtptraffic service lane is jammed from Sarita Vihar Metro Station to Mohan Estate Metro station.,A
+AEA-dtptraffic . Bus breakdown on Shivalik road going towards select city walk+ADs- road is inaccessible .,A
Traffic block right under new Ashok Nagar metro station needs some +AEA-dtptraffic help+ACE- Cars coming from all directions stuck. pic.twitter.com/rvhrDjpHi7,A
Road blocked while traffic Jamed +AEA-dtptraffic +AEA-DelhiPolice on Shivalik road near beghampur gaon,A
+AEA-dtptraffic DL 1Z 6891 Opp Green View Appt Sec 19 Dwarka 8:11 am 16 May Wrong number plate and tinted glasses pic.twitter.com/eZtNLys9sN,A
+AEA-dtptraffic dtc breakdown at moolchand flyover coming from aiims. Lets see how fast u respond +AEA-GINNIEMAHAJAN Batao kitni deir mein hategi ye pic.twitter.com/kl96dZkNUY,A
Can you short out the traffic issue in Bhajanpura +ACY- khajuri .... +AEA-dtptraffic +AEA-CPDelhi +ACM-delhipolice +AEA-narendramodi,A
+AEA-CPDelhi +AEA-dtptraffic buses improperly parked opp.national heart institute hospital east of Kailash. Cops ignore them due to corruption pic.twitter.com/aU5c58hUxu,A
+AEA-dtptraffic 30 hrs jam between Mayur vhr 2 +ACY- Ghazipur. Changed traffic route without any information. We r crying no traffic police at site,A
Thanks for your response. Trust it translates to action soon. Similar is the situation of jams between new Krishna park to Tilak nagar.,A
+AEA-dtptraffic sir Narela Mein railway under bridge k niche or upper side Mein vehicle park rhte hai unk challan kab krege??,A
+AEA-dtptraffic invariably traffic signal not working due to power fail at pankha road and Chhatrapati Shivaji Marg junction. Leads to chaos.,A
+ACI-+AEA-dtptraffic +AEA-TOIDelhi +AEA-DelhiPolice Excessive traffic jam on outer ring road around nehru place, cr park etc.....horribly slow traffic+ACI-,A
+AEA-dtptraffic heavy traffic jam on NH+AC0-24 leading to up border from Ghazipur crossing.,A
+AEA-dtptraffic traffic jam from mool chand to maharani bagh due to car accident on maharani bagh flyover near nafed. Please help.,A
Traffic Alert Obstruction in traffic in the carriageway from DCM Chowk to Pul Bangash due to breakdown of a Truck near Azad Market Chowk.,A
+AEA-dtptraffic Entire traffic blocked at GTB Nagar red light People agitation Stand still traffic on both ring road pic.twitter.com/hEarjRzFU0,A
+AEA-dtptraffic Huge traffic snarls at otram lane mukherji nagar to GTB red light Vehicles are get trapped Here nd there,A
+ACI-Wth is going on at dhaulakuan, stuck for last 30 min +AEA-dtptraffic ?+ACI-,A
+AEA-dtptraffic Near IIT Gate flyover on 14.5.17 at 5.55pm (why POLICE written on number plate) pic.twitter.com/Oy1EPUoko9,A
+ACI-DND jammed. Bikers and cars turning around, making things worse. AVOID unless essential+ACE- +ACM-delhi +ACM-traffic +AEA-dtptraffic +ACM-india +ACM-infra+ACI-,A
+ACI-Dear +AEA-dtptraffic +AEA-CPDelhi Please do something about the barricades at the MCD toll in Mayur Vihar? Road blocked, cabbies halting abruptly+ACI-,A
+AEA-rjraunac +AEA-dtptraffic wazirabad flyover traffic jam towards isbt kashmiri gate. pic.twitter.com/wVqOpHZVw5,A
Listeners complaining about jam from Shastri Nagar red light to Anand Parbat liberty +AEA-dtptraffic please help,A
+ACI-+AEA-dtptraffic Everyday(excpt tue)traffic jam due to unauthorised parking on main road near Murga market,Ashok Vihar, Phase+AC0-1. +AEA-DCPNWestDelhi+ACI-,A
We r vry poor whn it coms 2 folw law bt whr r law enforcement agncy +AEA-dtptraffic +AEA-DCPSouthDelhi +AEA-LtGovDelhi dly trfic jm at sec 6+AC0-10 dwk chw pic.twitter.com/74z1wIeJgT,A
+AEA-dtptraffic seelampur red light pe E rickshaws bich rod pe hi khade rehte he pedal bhi nai nikala jata he yaha se pic.twitter.com/DRt6ZHtyqq,A
+AEA-dtptraffic Car with Full Tinted Glass with Govt of Delhi written on it. Are we following Honble SC orders? It's one of 1000 other cars. pic.twitter.com/o5Hl1bplKT,A
+AEA-LtGovDelhi +AEA-DCPNEastDelhi +AEA-dtptraffic +AEA-DcptrNorth Daily pathetic condition at ISBT flyover. Autorickshaws parked on bridge block 3/4th road pic.twitter.com/EvGL1i83Nf,A
+ACI-+AEA-TransportDelhi +AEA-dtptraffic dtc busses are parket on main road Madhu vihar bus stand. Near Nav Jeewan Academy Sr. Sec. School. B+AC0-Block, pic.twitter.com/FT46RVpJaU+ACI-,A
+AEA-dtptraffic Please Check blatant middle of road parking by DTC busses near Safdarjung hospital,A
No street lights working on Dwarka fly over. Complete dark. Dangerous to drive. +AEA-dtptraffic +AEA-DelhiGovtLive +AEA-bsesdelhi +AEA-PMOIndia,A
Its not a today's prob.U hav to remove Illegal parking. If i complain to mandawali traffic they will torcher me without reason. U order them,A
+AEA-dtptraffic Massive jam on swami dayanand marg from anand vihar to Hasan pure depot. Please get it cleared.,A
+ACI-+AEA-dtptraffic : Heavy traffic Jam near Nehru Place Flyover, hon chin marg towards Lal Bahadur Shastri.+ACI-,A
+AEA-dtptraffic road no 29 Shivaji college completely choked pic.twitter.com/HZm1AD7VQY,A
+AEA-dtptraffic chaos at metro station in Yousuf Sarai by auto. Block almost the whole road pic.twitter.com/WomIQXSwZq,A
Heavy traffic at Defence Colony +AEA-dtptraffic What could be the reason on a Saturday afternoon,A
+ACI-+AEA-dtptraffic +AEA-CPDelhi ITO ,maharani bagh road havvy jam ? Due to DTC bus breakdown only no traffic police in between 45+AC0-1hr trvl time+ACI-,A
Shivalik malviya nagar red light break down. +AEA-dtptraffic,A
+AEA-dtptraffic Massive Traffic jams on +ACM-Vazirabad Pull in North Delhi Daily Basis Kindly solve problem permanently +AEA-CPDelhi +AEA-ManojTiwariBjp,A
+AEA-dtptraffic abandoned car parked for over a week neither is towed nor enquired. Pls get it removed from near chandni chowk post office pic.twitter.com/jcIKhIJ6Mt,A
+ACI-+AEA-dtptraffic Uttam Ngr terminal bus stand on pankha rd. Total chaos tho cop there Buses, battery ricks, 2 n 3 wheelers taking wrong turns 1/2+ACI-,A
+AEA-dtptraffic Car witk black film being driven rashly at master somnath marg on 13.05.17 at 8 am. Car no DL2CAY 3039 pic.twitter.com/G5utgjyWrT,A
+AEA-dtptraffic +AEA-DCPEastDelhi congestion nr Mayur Vihar extrn. metro stn in evg due 2 rickshaws cmng wrong side n cars waiting fr right turn. 1,A
+AEA-dtptraffic their is huge traffic stuck at domestic airport to delhi cant road. Pls do the needful. From last half an hour we are stand stil,A
+AEA-dtptraffic traffic light on intersection of Amar Shaheed Babu Genu Marg and Major Somnath Sharma Marg not working since long,A
Dl1ru 8855 very dangerous and deadly driving from peeragarhi towards mundaka on rohtak road. +AEA-dtptraffic,A
The situationof traffic at daryaganj crossing is getting worse day by day no action being taken +AEA-dtptraffic +AEA-LambaAlka need attntn,A
Jamai of +AEA-dtptraffic blocking nangloi Chowk pic.twitter.com/xQETIGTePt,A
+AEA-dtptraffic huge traffic jam on the press enclave road after Malviya Nagar metro station,A
Why +ACM-Invest in +ACM-Gurgaon +ACM-Haryana ? +ACM-Daily +ACM-Traffic +ACM-Jam +ACM-Gurugram +ACM-Delhi +ACM-NH8 +AEA-gurgaonpolice +AEA-dtptraffic dsn't care+ACE- +AEA-narendramodi +AEA-mlkhattar pic.twitter.com/nb9v4slhNs,A
+AEA-dtptraffic on the vasant Vihar flyover towards airport for+AD4- 40minutes. Can you please ask the airport guys to extend the check in time?,A
Huge jam on ring road near Moolchand underpass. Traffic stationary for 15 mins now +AEA-dtptraffic +AEA-RidlrDEL,A
Havy traffic in South delhi from jasola Apollo to aali village...,A
+ACI-+AEA-dtptraffic do you want people to die in traffic jams,1 Hr to travel 1.5 km in Rao tula ram marg towards airport.. Shame+ACI-,A
+AEA-dtptraffic Total jam Munirka to Vasant Vihar daily. Takes 30+AC0-45 minutes to cross barely 400+AC0-500 meters. This is posh stretch of our capital,A
+ACI-Red light b/w Jeevan Jyoti hospital and GTB hospital is not working, kindly act immediately, peak hour has been started +AEA-dtptraffic+ACI-,A
Heavy traffic near RTR flyover. Stuck for last 30 minutes. +AEA-dtptraffic +AEA-CPDelhi CC: +AEA-kiranrijiju,A
+AEA-dtptraffic huge traffic just before kalkaji flyover outside NSIC on outer ring road ...People taking turn on maa anandmayi marg r stuck,A
+AEA-dtptraffic as always civil lines main road. Near metro. Cars parked at bus stand n traffic police does nothing pic.twitter.com/e5zrKGpFCo,A
+AEA-dtptraffic Traffic choked on burari north 84 At burari transport authority pic.twitter.com/Lcdi7wBu29,A
+ACI-+AEA-dtptraffic daily congestion because of autos, private buses and inappropriately parked cars at Katwaria Sarai bus stand.+ACI-,A
Hey +AEA-dtptraffic is there any reason you ignore the MCD tollwallahs at Mayur Vihar +AC0- jumped in front of a cab. Nearly caused a pile+AC0-up,A
+AEA-dtptraffic Huge traffic on DND exit towards Kale Khan and Ashram. Long trail of traffic seen. +ACM-Traffic +ACM-TrafficAlert +ACM-delhi,A
+AEA-dtptraffic uttam nagar m redi patri walo ki wajha se roj jam hota h or delhi sarkar kuch ni krti. pic.twitter.com/sTv6F0vkpu,A
+AEA-dtptraffic please deploy personal at Pragati Maidan+AC0-Matura Road Signal near Purana Quila. Signal not working and has caused traffic jam.,A
+ACI-+AEA-dtptraffic GTB metro station k bahar, traffic jam lagta hai reason eRickshaw, Graminsewa,Auto+ACE- Roz dikkat hoti hai please sir do something pic.twitter.com/m53C1kKvd4+ACI-,A
+ACI-+AEA-dtptraffic . ..chaotic situation at laxmi nagar light...sir pls look into this matter, everyday massive jam takes place on ths road+ACI-,A
+ACI-+AEA-dtptraffic +AEA-DelhiPolice this is situation every day on Parwana Road, Pitampura. Stuck for last 30 minutes. pic.twitter.com/ud4zNbGuGg+ACI-,A
Still the truck is there. Aurobindo college road . +AEA-dtptraffic The truck has been there since morning. +ACM-nofear pic.twitter.com/EEhaBS24OZ,A
+AEA-dtptraffic on daily basis there is a traffic from bypass Burari to Burari. Pls align officers. Major jam is there nothing is moving.,A
+AEA-dtptraffic Scene of bye pass rd nr Dasrathpuri Metro Stn at 6.40pm. Illegal parking at No parking zone. pic.twitter.com/CaZFZmxf3w,A
+AEA-dtptraffic Parking at d bye pass rd at Dasrathpuri Metro Stn is causing inconvenience in the smooth flow of traffic but also for pedestrian,A
+ACI-+AEA-dtptraffic it took around 1 hr to cross luxmi ngr frm ITO, just bcoz of unauthorised roadside parking in luxmi ngr. Can't v do somthng?+ACI-,A
The traffic management to nizamuddin bridge to akshardham is hopeless +AEA-dtptraffic,A
+AEA-dtptraffic Severe traffic congestion on exit from DND towards Mayur Vihar side. Please do something. +ACM-delhi +ACM-Traffic,A
Massive jam and confusion at Nizamuddin bridge with cars going in all directions +AEA-dtptraffic please help +ACE-,A
+AEA-dtptraffic Heavy traffic on capt gaur marg. From okhla mandi to Lajpat ngr crsng. Pls do something fast. pic.twitter.com/ADmM9UhARu,A
+AEA-dtptraffic +AEA-PMOIndia after so long seeing Ist time traffic police regulating traffic at bhairo Marg light N.D. only seeing issuing challa,A
+AEA-dtptraffic +AEA-CPDelhi 1 km jam at from beri wala bagh to hari nagar clock tower due to weekly market. No traffic cop to manage. But (1/2),A
Heavy traffic jam on road connects to Lajpat Nagar from Modi Mill. It's not moveing at all.,A
+AEA-dtptraffic garhi to Lajpat Nagar... full pack..30 mins now.. no red light working .. no traffic police +ACEAIQ-,A
+AEA-dtptraffic Pl see photo of car with illegal number plate 4 pm at RTR Marg flyover going towards Gurgaon today May 11 pic.twitter.com/jQAhfHmcqp,A
+AEA-dtptraffic Heavy traffic jam at Dhaula Kuan main red light. Traffic moving very slow. Stuck for last 20 mins.,A
+AEA-dtptraffic No more than 1 lane of vehicles shall b allowed for stopping parking halting on Njfgrh Rd at DC Janakpuri till Dhauli Piao,A
+AEA-dtptraffic For vehicles coming 4m Jnkpuri club 2 Njf Rd there shall b a big board saying 'Cumpulsory left turn No U turn towards Tilak Ngr,A
+AEA-dtptraffic every day a traffic jam occurs at mayapuri khazanbasti red light due to vehicles standing front of liquor shop there,A
+AEA-dtptraffic Situation still the same. Terrible Traffic Jam. NO Policeman on duty. Karkardooma Court to Krishna Nagar fully jammed. Help+ACE-,A
Dear +AEA-dtptraffic maharaja surajmal marg is completely jam from karkardooma court till jagatpuri main redlight.,A
+AEA-dtptraffic Huge Traffic Jams at Maharaja Surajmal Marg near Karkardooma Court. Traffic not moving for 2 hours. Kindly clear the traffic.,A
+AEA-dtptraffic without helmet travelling from Gurgaon till Janakpuri... No body stopped pic.twitter.com/Ps91S2FNs6,A
+ACI-+AEA-dtptraffic Auto Rickshaws Stop the traffic at GTB Nagar Red light at Metro Gate No 2, They Covered All The Road.Send Some1 to clear traffic+ACI-,A
+AEA-dtptraffic +AEA-DelhiPolice red light of kalka public school (alaknanda) not working. pls updo it bcz of that there is jam and accident,A
+AEA-dtptraffic chaos due to red light of delhi cantt going towards dhaula kuan...stuck at naraina flyover.,A
+AEA-dtptraffic many a women sit in middle of road Blocked entire traffic Burari transport authority Huge traffic snarls u can see,A
+AEA-dtptraffic . Even delhi police dnt care about driving with the helmet at its place . At vikas marg. Near preet vihar . Today 11:00 am pic.twitter.com/m0a3MApJXY,A
Zero traffic management at Gol Dak Khana circle+ACEAIQAh- +ACM-Delhi +AEA-dtptraffic,A
+ACI-+AEA-dtptraffic Bcoz of wrong design at Brar Sq Metro Stn, traffic jams on this part of ring rd r same as old dhaula kuan Days of 15 yrs ago+ACI-,A
+AEA-gurgaonpolice Around 60 taxis are parked on the Delhi Gurgaon highway near the place where the toll was collected+ACE- Traffic mess. Pls check,A
Auto choking malviya nagar metro red light. +AEA-dtptraffic,A
. +AEA-dtptraffic the traffic signal at the crossing of Max Hospital Saket and DLF place mall Saket is not working since 2 days. Huge jams+ACE- pic.twitter.com/S7kCWFqiZp,A
Ashoka Road (both carriageways) is closed due to demonstration and traffic is diverted from R/A Gol Dak Khana and Windsor Place.,A
I always take a cab from home but have to get down at CP +ACY- walk up to the station coz of the heavy traffic. P.S this at 5am in morning too+ACE-,A
+ACI-. +AEA-dtptraffic the jam on account of taxi stand made in pick and drop at NDLS is horrible, especially in Pvt car lane. Paharganj.+ACI-,A
+AEA-dtptraffic severe traffic jam at Punjabi Bagh chowk traffic light below Hans Maharaj setu. Help,A
+AEA-dtptraffic traffic chocked for 15 minutes (no movement of car) at Mahatma gandhi road/Rohtak Road intersection.. Punjabi Bagh..,A
+AEA-dtptraffic Uttam Nagar bus stand is highjacked by the bus and auto walas causing unnecessary traffic jam everyday but no action by DTP ?,A
+AEA-dtptraffic There were so many auto rickshaws parked in front of Mother Dairy bus stand that no bus can stop there and no action by police.,A
No sign of improvement of traffic. Nizamuddin Bridge and all of NH24 totally blocked till East Vinod Nagar. Please help.,A
+AEA-dtptraffic Very Very heavy traffic after exiting Barapullah on Kale Khan side. Traffic almost immobile on flyover in front of Kale Khan,A
Heavy traffic at sarai kale khan flyover towards akshardham +AEA-dtptraffic,A
+ACI-Seelampur red light +AC0- Same situation today, e+AC0-rickshaw on rampage, driving on wrong side, parked on road, blocking half road, no cop at site+ACI-,A
+AEA-dtptraffic Mess at Sec 21 Dwarka Metro Station crossing. Mini bus/cycle rickshaw jump footpath. Police barrier 100mtrs away least bothered. pic.twitter.com/vJnMhsYjQ0,A
+ACI-Daily jam at dinpur chowk, Najafgarh. No action from traffic police. We waste daily 15+AC0-20 mins just bcoz of negligence+ACI-,A
+AEA-dtptraffic Heavy jam towards AIIMS NEAR moolcgand flyover. No one is taking care,A
+AEA-dtptraffic sir request u to pls direct officrs for violation of trafic rules near sangam vihar(110062)all tampoos start entering bfor 11 am,A
+AEA-dtptraffic Sir Heavy traffic at Shastri park red light. And 7 to 8 your traffic police staff standing under the tree.,A
+AEA-dtptraffic road and footpath are used as Parking Near underbridge Gulabi Bagh / Shakti Nagar / Dinanath road / Goenka road pic.twitter.com/eL6R6Q2Arg,A
+ACI-2wheelers,3+AC0-wheelers driving wrong side on khajuri roundabout from 7am+AC0-9pm daily. Reqst attention +AEA-dtptraffic +AEA-DCPNEastDelhi +AEA-DCPEastDelhi+ACI-,A
+ACI-From Janakpuri B+AC0-1 to Dis. center is left turn free on signal? If no, why no sign? Yes, why cops stopped and left me taking 500 +AEA-dtptraffic+ACI-,A
+AEA-dtptraffic kindly send some traffic cops at bijwasan chawala road over Najafgarh drain crossing. Road totally choked both side.,A
+AEA-dtptraffic brijwasan signal on UER not working properly. Massive jam because of that. Stuck for 30 mins,A
Traffic Alert Breakdown DTC Bus removed from Uttam Nagar Chowk.,A
+AEA-dtptraffic big jam at Pandav nagar ( mother dairy ) east Delhi.. no traffic management +AEA-,A
+AEA-dtptraffic There is always heavy traffic from Hanuman Setu till Wazirabad flyover. Bypass road along Yamuna be planned to ease traffic.,A
+AEA-dtptraffic I suggest traffic signal should be installed down the Hanuman Setu Yamuna Bazar R Road to allow alternate traffic flow to ISBT,A
+ACI-+AEA-dtptraffic Traffic signal on Mathura Road at Hospital Road xing, Bhogal is not working. Traffic is unregulated.+ACI-,A
+ACI-+AEA-dtptraffic this tempo traveller driving recklessly. Barakhamba road, towards outer circle, 6:21 pm pic.twitter.com/FxviN5dp9f+ACI-,A
Thanks. Traffic to Cantt can take prior left turn +ACY- then go straight from that light. Only straight light: to +ACY- fro Dwarka+AC0-Airport,A
+ACI-+AEA-dtptraffic On Dwarka link road from airport to Dwarka, we have one traffic light. Please stop right turn towards Cantt. Improve traffic.+ACI-,A
+AEA-dtptraffic here's a jus now pic for u to see the chaos by random self made parking in gk+AC0-1 main B block road.. pic.twitter.com/Rzclp9s1Ta,A
+AEA-dtptraffic long jam at +ACM-RTRflyover going towards Gurgaon. Pls get the mess cleared ... It's a daily problem pic.twitter.com/VIUMlxfwtu,A
+ACI-+ACM-Delhi +ACM-Gurgaon Exwy +ACM-Daily +ACM-traffic +ACM-jam No +ACM-management , stuck 60 mins +ACM-NH8 +AEA-narendramodi +AEA-dtptraffic +AEA-nitin+AF8-gadkari pic.twitter.com/MoHJ1g7uTY+ACI-,A
+AEA-dtptraffic Bhikaji camaflyover .. MCD tanker washing the side walls of bridge and has resulted in long jam backwards ..why in leak hours?,A
+AEA-dtptraffic this auto driver refuse to go by meter from Janak puri east to Tilak nagar pic.twitter.com/NSSfCbGj1Y,A
Almosy 2kms long jam from raja park to punjabi bagh underpass. Bt as usual. No +AEA-dtptraffic personal helping. Jus relaxing near red light.,A
Traffic police stnding on raja park chowk but of no use. Nt helping in clearing traffic. Just standing. +ACM-LazyTrafficPolice +AEA-dtptraffic,A
Location:Kalindi kunj bridge. Immense traffic court find lack of management. Please do once look into the same,A
+AEA-dtptraffic Traffic signal at intersection of Subramania Bharti Marg and Dr. Zakir Hussain Marg isn't functioning.,A
+AEA-dtptraffic utter chaos from Akshardham to Sarah kale khan. Not even a single traffic police . Mess,A
+ACI-+ACM-Delhi +ACM-Gurgaon Exwy +ACM-Daily +ACM-traffic +ACM-jam No +ACM-management , stuck 60 mins +ACM-NH8 +AEA-narendramodi +AEA-dtptraffic +AEA-nitin+AF8-gadkari +AEA-asli+AF8-bauaa +AEA-htTweets pic.twitter.com/w0D0HPjtsM+ACI-,A
+AEA-dtptraffic all mirrors black flouting all rules in lajpat Nagar 1 area E block pic.twitter.com/LM8EJXD2FZ,A
+ACI-+AEA-dtptraffic markings on newly constructed speed breakers(approved by dtp) faded in 15 days, DDU Marg paschim vihar, low quality work by pwd+ACI-,A
+AEA-dtptraffic +ACM-Kalindikunjtraffic Can you people look into the same? +AEA-ArvindKejriwal +AEA-msisodia pic.twitter.com/9BZ7iFyuoE,A
+ACI-Red light at Durga puri chowk, on Loni road is not working.. +AEA-dtptraffic+ACI-,A
+ACI-+AEA-noidatrafficpol +AEA-dtptraffic traffic management at Noida/Delhi border near Vasundhara Enclave, New Ashok Nagar needs drastic improvements+ACI-,A
+AEA-dtptraffic again checking resulting in huge traffic jam near mahipalpur on nh8+ACE- Complaining for the third time+ACE- No action taken pic.twitter.com/xzGi1vxYLA,A
+ACI-Traffic Alert Obstruction in traffic in the carriageway from Shahdara towards ISBT, Kashmere Gate due to breakdown of a bus near ISBT.+ACI-,A
This truck got break down between middle of road. Why break down message ot flashing pic.twitter.com/B01NT7fPxw,A
+AEA-dtptraffic Traffic Jam between Delhi Gate Najafgarh and Chhawla Stand Najafgarh pic.twitter.com/tNLtxs3AlE,A
+AEA-dtptraffic +AEA-CPDelhi today again tractor trolley selling onions on main road near uttam nagar west metrostation causes hevy traffic on road,A
+ACI-+AEA-dtptraffic situation of sevadham road near Bank of Baroda, Harsh vihar PS , totally jam , photos taken at 4.50 PM today pic.twitter.com/1PX24mYerw+ACI-,A
+AEA-dtptraffic huge traffic jam from dwarka to NH8 near shiv Marti merging traffic. Stuck since last half an hour. pic.twitter.com/3Ws8iqPzmJ,A
+ACI-Yes, here are the visuals from today morning. No action yet +AEA-dtptraffic (RK Puram, Sector 12, Kaifi Azmi Marg) pic.twitter.com/gwig1sss9F+ACI-,A
+ACI-+AEA-dtptraffic When an enforcer, becomes an offender+ACE- One of your own, blatantly riding around without wearing a helmet. Unacceptable+ACE- pic.twitter.com/dDIoFnwNiw+ACI-,A
+ACI-Not sure if area police team vl evr attend to the traffic situation. Same traffic block in front of Indian School, Joseph Brito road chiragh pic.twitter.com/SfFxlh1cf2+ACI-,A
+AEA-dtptraffic pls look into your team instead of controlling traffic they are busy in cutting challans area saraswati Vihar c block. Shame.. pic.twitter.com/XdYgmwOpmg,A
+ACI-+AEA-dtptraffic unattended i10 very color car parked outside n1 ,cr park,n.d.110019 since very long.pls take action,amit,8826248252+ACI-,A
+ACI-+AEA-dtptraffic on sevadham road near Bank of Baroda traffic jam always , pls do something ,Harsh vihar PS, pic.twitter.com/tVcw6VcP2G+ACI-,A
Craters on Outer Ring Road near Kalkaji Mandir causing long jams for weeks +AEA-dtptraffic +AEA-ArvindKejriwal pic.twitter.com/24DNZhzONz,A
+AEA-dtptraffic heavy traffic near okhla and not a single staff is here to manage this traffic pic.twitter.com/oTouobduPQ,A
+ACI-+AEA-dtptraffic +AEA-LtGovDelhi Traffic jam from IIT to Hauz khas metro station every morning 9am onwards. No Police to monitor autos, traffic etc.+ACI-,A
+ACI-+AEA-DelhiPolice +AEA-dtptraffic This car driving on delhi roads with black film and logo of +ACIAIg-Police+ACIAIg- DL8CW8060 pic.twitter.com/dkYoJIvuke+ACI-,A
+AEA-nitin+AF8-gadkari +AEA-dtptraffic 10am +ACY- its a jam from subroto park to rangpuri...close entry 2 to nh8 and things are sorted....pls consider,A
Traffic signal not working at model town metro station. Plz solve/resolve. +AEA-dtptraffic +ACM-TrafficAlert,A
+AEA-dtptraffic again around 50 taxis are parked on the Delhi Gurgaon highway near the toll collection point+ACE- Will there ever be any action??,A
+ACI-+AEA-dtptraffic inspite of Delhi High Court order on illegal speed breakers there r 4 speed breakers in Sector C+AC0-5, Vasant Kunj. No action yet +ACE-+ACI-,A
+ACI-+AEA-dtptraffic Anand Vihar, East Delhi red light all covered with hoardings. Please act pic.twitter.com/NC76RfNZfr+ACI-,A
+AEA-dtptraffic Everyday I m facing the Heavy traffic at Mahipalpur. What action Delhi traffic police is taking regarding the same.,A
+ACI-+AEA-MegaCabs +AEA-htTweets +AEA-dtptraffic +ACM-how even on International Airport Cab provider cheats +ACM-when ask for difference I have to visit T,3 ?? pic.twitter.com/z3fqXuP57P+ACI-,A
+ACI-You can check from durgapuri chowk to ram vihar via GTB hospital,ihbhas daily 7.30am to 9am+ACI-,A
+ACI-+AEA-dtptraffic bad Mgt of traffic continues at main Vikas Marg, Specially at Laxmi Nagar mkt red light.+ACI-,A
+AEA-dtptraffic red light at sector 24 rohini not working Traffic piled up,A
what is hindering traffic police to operationalized traffic signal at Maujpur Chowk,A
+AEA-dtptraffic sir At near to Shastri park metro station two red light is not working last 4 month. Because daily heavy traffic at this point,A
+AEA-dtptraffic the stretch between Andheria More to Lado Sarai is heavily packed. Please attend. Stuck since 30 mins. +ACM-Delhi +AEA-RadioMirchi,A
+AEA-dtptraffic what is happening around lado Sarai Qutub metro station..all traffic jam and roads deadlock.pls send staff soon,A
+AEA-dtptraffic huge traffic jam over +ACM-MGroad because of +ACM-delhimetro fault. What are u dining instead of taking challan? No TP is bother to clr.,A
Since +AEA-DelhiMetro+AF8-Rail has broken down passengers sprawled on Mehrauli Gurgaon road. +AEA-dtptraffic unable to manage it.,A
Mahajan on Mehrauli Gurgaon road. Can +AEA-dtptraffic manage it. They have not done it in past two hours.,A
+AEA-dtptraffic huge traffic jam at swami dayanad marg east Delhi ( krishna nagar red light),A
There seems to be some issue with +ACM-DelhiMetro on huda city line. +AEA-dtptraffic +AEA-TrafflineDEL +ACM-MGRoad huge traffic jam,A
+AEA-dtptraffic MG Road from Gurgaon to Delhi is totally jam packed +AEA-TrafflineDEL,A
+ACI-+AEA-dtptraffic Sir, M+AC0-B road pe week ke 7 din lagne wale jam ko kya hum apni life ka routine man le..+ACI-,A
+ACI-+AEA-dtptraffic Terrible traffic chaos on Shivalik road, Malviya nagar near Aurbindo College. Send traffic team to clear ASAP+ACI-,A
Parking is available but they put up sign on Parking Full and creating traffic mess+ACEAIQ- +AEA-SelectCITYWALK +AEA-dtptraffic pic.twitter.com/4PHJZbCets,A
This guy is misbehaving and blocking traffic at +AEA-SelectCITYWALK Mall. Claims to be security. No uniform. +AEA-dtptraffic pic.twitter.com/rSVB3O04wt,A
+AEA-dtptraffic I request you to see how auto wala at jaitpur more block the road.no police man is appointed there to solve the problem,A
Heavy traffic at nehru place +AEA-dtptraffic pic.twitter.com/PK425PSt1Z,A
+ACI-+AEA-dtptraffic DL9C AM4848 heavily customised Mahindra Thar. Black glasses, faulty number plate, deafening music shaking nearby cars 1+AFw-2 pic.twitter.com/Zr8CMDn0bL+ACI-,A
+AEA-dtptraffic at the Delhi Cantt Traffic light that leads to Dhaula Kuna Traffic light when travelling from Gurgaon. pic.twitter.com/tpAVuI22Ft,A
Huge traffic at Mukarba Chowk (bypass) +AEA-dtptraffic Please help,A
+AEA-dtptraffic jam on aruna asaf Ali marg+AC0- opposite Fortis Hosp. Cars parked on d rd illegally.,A
+AEA-dtptraffic just in front of Akshardham temple fair traffic personal risk his life for challan coming in mid of rd Device some safe manner,A
Crazy traffic jam on Rao Tularam flyover. DTC bus broken down. no policeman in sight +AEA-dtptraffic,A
+ACI-+AEA-dtptraffic Hi, can we park bike near rajghat for Kotla match? Also, huge traffic jam at Rajghat crossing.+ACI-,A
+AEA-CPDelhi +AEA-dtptraffic +AEA-DCPSEastDelhi Buses +ACY- hgv improperly parked at Girls government senior secondary School no.1+ACY- 2 east of Kailash..,A
Massive traffic jam on Nizamudin Bridge. Police yet to be seen. +AEA-dtptraffic +AEA-cp,A
+AEA-dtptraffic Why there's traffic flow problems at Hyderpur village crossing on outer Ring Roads,A
+ACI-+AEA-dtptraffic Sir, my mother is being shifted from RML Hospital to Sunderlal Hospital. Please help in reducing traffic on route+ACI-,A
+AEA-dtptraffic Rani Bagh main market is one way vehicles from the morning come from another way a huge crowd of labourer always present on ent,A
